"","PassengerId","Survived","Pclass","Name","Sex","Age","SibSp","Parch","Ticket","Fare","Cabin","Embarked"
"1225","1225","1","3","Nakid,_Mrs._Said_(Waika_Mary""_Mowad)""","female",19,1,1,"2653",15.7417,"","Cherbourg"
"1226","1226","0","3","Cor,_Mr._Ivan","male",27,0,0,"349229",7.8958,"","Southampton"
"1227","1227","0","1","Maguire,_Mr._John_Edward","male",30,0,0,"110469",26,"C106","Southampton"
"1228","1228","0","2","de_Brito,_Mr._Jose_Joaquim","male",32,0,0,"244360",13,"","Southampton"
"1229","1229","0","3","Elias,_Mr._Joseph","male",39,0,2,"2675",7.2292,"","Cherbourg"
"1230","1230","0","2","Denbury,_Mr._Herbert","male",25,0,0,"C.A._31029",31.5,"","Southampton"
"1231","1231","0","3","Betros,_Master._Seman","male",31.6940989541013,0,0,"2622",7.2292,"","Cherbourg"
"1232","1232","0","2","Fillbrook,_Mr._Joseph_Charles","male",18,0,0,"C.A._15185",10.5,"","Southampton"
"1233","1233","0","3","Lundstrom,_Mr._Thure_Edvin","male",32,0,0,"350403",7.5792,"","Southampton"
"1234","1234","0","3","Sage,_Mr._John_George","male",15.7094490739079,1,9,"CA._2343",69.55,"","Southampton"
"1235","1235","1","1","Cardeza,_Mrs._James_Warburton_Martinez_(Charlotte_Wardle_Drake)","female",58,0,1,"PC_17755",512.3292,"B51_B53_B55","Cherbourg"
"1236","1236","0","3","van_Billiard,_Master._James_William","male",26.5850133300041,1,1,"A/5._851",14.5,"","Southampton"
"1237","1237","1","3","Abelseth,_Miss._Karen_Marie","female",16,0,0,"348125",7.65,"","Southampton"
"1238","1238","0","2","Botsford,_Mr._William_Hull","male",26,0,0,"237670",13,"","Southampton"
"1239","1239","1","3","Whabee,_Mrs._George_Joseph_(Shawneene_Abi-Saab)","female",38,0,0,"2688",7.2292,"","Cherbourg"
"1240","1240","0","2","Giles,_Mr._Ralph","male",24,0,0,"248726",13.5,"","Southampton"
"1241","1241","1","2","Walcroft,_Miss._Nellie","female",31,0,0,"F.C.C._13528",21,"","Southampton"
"1242","1242","1","1","Greenfield,_Mrs._Leo_David_(Blanche_Strouse)","female",45,0,1,"PC_17759",63.3583,"D10_D12","Cherbourg"
"1243","1243","0","2","Stokes,_Mr._Philip_Joseph","male",25,0,0,"F.C.C._13540",10.5,"","Southampton"
"1244","1244","0","2","Dibden,_Mr._William","male",18,0,0,"S.O.C._14879",73.5,"","Southampton"
"1245","1245","0","2","Herman,_Mr._Samuel","male",49,1,2,"220845",65,"","Southampton"
"1246","1246","1","3","Dean,_Miss._Elizabeth_Gladys_Millvina""""","female",0.17,1,2,"C.A._2315",20.575,"","Southampton"
"1247","1247","0","1","Julian,_Mr._Henry_Forbes","male",50,0,0,"113044",26,"E60","Southampton"
"1248","1248","1","1","Brown,_Mrs._John_Murray_(Caroline_Lane_Lamson)","female",59,2,0,"11769",51.4792,"C101","Southampton"
"1249","1249","0","3","Lockyer,_Mr._Edward","male",31.7376131493408,0,0,"1222",7.8792,"","Southampton"
"1250","1250","0","3","O'Keefe,_Mr._Patrick","male",31.7289638662255,0,0,"368402",7.75,"","Queenstown"
"1251","1251","1","3","Lindell,_Mrs._Edvard_Bengtsson_(Elin_Gerda_Persson)","female",30,1,0,"349910",15.55,"","Southampton"
"1252","1252","0","3","Sage,_Master._William_Henry","male",14.5,8,2,"CA._2343",69.55,"","Southampton"
"1253","1253","1","2","Mallet,_Mrs._Albert_(Antoinette_Magnin)","female",24,1,1,"S.C./PARIS_2079",37.0042,"","Cherbourg"
"1254","1254","1","2","Ware,_Mrs._John_James_(Florence_Louise_Long)","female",31,0,0,"CA_31352",21,"","Southampton"
"1255","1255","0","3","Strilic,_Mr._Ivan","male",27,0,0,"315083",8.6625,"","Southampton"
"1256","1256","1","1","Harder,_Mrs._George_Achilles_(Dorothy_Annan)","female",25,1,0,"11765",55.4417,"E50","Cherbourg"
"1257","1257","1","3","Sage,_Mrs._John_(Annie_Bullen)","female",12.8470348441078,1,9,"CA._2343",69.55,"","Southampton"
"1258","1258","0","3","Caram,_Mr._Joseph","male",28.4023319605543,1,0,"2689",14.4583,"","Cherbourg"
"1259","1259","1","3","Riihivouri,_Miss._Susanna_Juhantytar_Sanni""""","female",22,0,0,"3101295",39.6875,"","Southampton"
"1260","1260","1","1","Gibson,_Mrs._Leonard_(Pauline_C_Boeson)","female",45,0,1,"112378",59.4,"","Cherbourg"
"1261","1261","0","2","Pallas_y_Castello,_Mr._Emilio","male",29,0,0,"SC/PARIS_2147",13.8583,"","Cherbourg"
"1262","1262","0","2","Giles,_Mr._Edgar","male",21,1,0,"28133",11.5,"","Southampton"
"1263","1263","1","1","Wilson,_Miss._Helen_Alice","female",31,0,0,"16966",134.5,"E39_E41","Cherbourg"
"1264","1264","0","1","Ismay,_Mr._Joseph_Bruce","male",49,0,0,"112058",0,"B52_B54_B56","Southampton"
"1265","1265","0","2","Harbeck,_Mr._William_H","male",44,0,0,"248746",13,"","Southampton"
"1266","1266","1","1","Dodge,_Mrs._Washington_(Ruth_Vidaver)","female",54,1,1,"33638",81.8583,"A34","Southampton"
"1267","1267","1","1","Bowen,_Miss._Grace_Scott","female",45,0,0,"PC_17608",262.375,"","Cherbourg"
"1268","1268","1","3","Kink,_Miss._Maria","female",22,2,0,"315152",8.6625,"","Southampton"
"1269","1269","0","2","Cotterill,_Mr._Henry_Harry""""","male",21,0,0,"29107",11.5,"","Southampton"
"1270","1270","0","1","Hipkins,_Mr._William_Edward","male",55,0,0,"680",50,"C39","Southampton"
"1271","1271","0","3","Asplund,_Master._Carl_Edgar","male",5,4,2,"347077",31.3875,"","Southampton"
"1272","1272","0","3","O'Connor,_Mr._Patrick","male",31.7289638662255,0,0,"366713",7.75,"","Queenstown"
"1273","1273","0","3","Foley,_Mr._Joseph","male",26,0,0,"330910",7.8792,"","Queenstown"
"1274","1274","1","3","Risien,_Mrs._Samuel_(Emma)","female",29.3184278177579,0,0,"364498",14.5,"","Southampton"
"1275","1275","1","3","McNamee,_Mrs._Neal_(Eileen_O'Leary)","female",19,1,0,"376566",16.1,"","Southampton"
"1276","1276","0","2","Wheeler,_Mr._Edwin_Frederick""""","male",32.0720565594594,0,0,"SC/PARIS_2159",12.875,"","Southampton"
"1277","1277","1","2","Herman,_Miss._Kate","female",24,1,2,"220845",65,"","Southampton"
"1278","1278","0","3","Aronsson,_Mr._Ernst_Axel_Algot","male",24,0,0,"349911",7.775,"","Southampton"
"1279","1279","0","2","Ashby,_Mr._John","male",57,0,0,"244346",13,"","Southampton"
"1280","1280","0","3","Canavan,_Mr._Patrick","male",21,0,0,"364858",7.75,"","Queenstown"
"1281","1281","0","3","Palsson,_Master._Paul_Folke","male",6,3,1,"349909",21.075,"","Southampton"
"1282","1282","0","1","Payne,_Mr._Vivian_Ponsonby","male",23,0,0,"12749",93.5,"B24","Southampton"
"1283","1283","1","1","Lines,_Mrs._Ernest_H_(Elizabeth_Lindsey_James)","female",51,0,1,"PC_17592",39.4,"D28","Southampton"
"1284","1284","0","3","Abbott,_Master._Eugene_Joseph","male",13,0,2,"C.A._2673",20.25,"","Southampton"
"1285","1285","0","2","Gilbert,_Mr._William","male",47,0,0,"C.A._30769",10.5,"","Southampton"
"1286","1286","0","3","Kink-Heilmann,_Mr._Anton","male",29,3,1,"315153",22.025,"","Southampton"
"1287","1287","1","1","Smith,_Mrs._Lucien_Philip_(Mary_Eloise_Hughes)","female",18,1,0,"13695",60,"C31","Southampton"
"1288","1288","0","3","Colbert,_Mr._Patrick","male",24,0,0,"371109",7.25,"","Queenstown"
"1289","1289","1","1","Frolicher-Stehli,_Mrs._Maxmillian_(Margaretha_Emerentia_Stehli)","female",48,1,1,"13567",79.2,"B41","Cherbourg"
"1290","1290","0","3","Larsson-Rondberg,_Mr._Edvard_A","male",22,0,0,"347065",7.775,"","Southampton"
"1291","1291","0","3","Conlon,_Mr._Thomas_Henry","male",31,0,0,"21332",7.7333,"","Queenstown"
"1292","1292","1","1","Bonnell,_Miss._Caroline","female",30,0,0,"36928",164.8667,"C7","Southampton"
"1293","1293","0","2","Gale,_Mr._Harry","male",38,1,0,"28664",21,"","Southampton"
"1294","1294","1","1","Gibson,_Miss._Dorothy_Winifred","female",22,0,1,"112378",59.4,"","Cherbourg"
"1295","1295","0","1","Carrau,_Mr._Jose_Pedro","male",17,0,0,"113059",47.1,"","Southampton"
"1296","1296","0","1","Frauenthal,_Mr._Isaac_Gerald","male",43,1,0,"17765",27.7208,"D40","Cherbourg"
"1297","1297","0","2","Nourney,_Mr._Alfred_(Baron_von_Drachstedt"")""","male",20,0,0,"SC/PARIS_2166",13.8625,"D38","Cherbourg"
"1298","1298","0","2","Ware,_Mr._William_Jeffery","male",23,1,0,"28666",10.5,"","Southampton"
"1299","1299","0","1","Widener,_Mr._George_Dunton","male",50,1,1,"113503",211.5,"C80","Cherbourg"
"1300","1300","1","3","Riordan,_Miss._Johanna_Hannah""""","female",28.8645948448853,0,0,"334915",7.7208,"","Queenstown"
"1301","1301","1","3","Peacock,_Miss._Treasteall","female",3,1,1,"SOTON/O.Q._3101315",13.775,"","Southampton"
"1302","1302","1","3","Naughton,_Miss._Hannah","female",28.8665496364253,0,0,"365237",7.75,"","Queenstown"
"1303","1303","1","1","Minahan,_Mrs._William_Edward_(Lillian_E_Thorpe)","female",37,1,0,"19928",90,"C78","Queenstown"
"1304","1304","1","3","Henriksson,_Miss._Jenny_Lovisa","female",28,0,0,"347086",7.775,"","Southampton"
"1305","1305","0","3","Spector,_Mr._Woolf","male",31.7490473409514,0,0,"A.5._3236",8.05,"","Southampton"
"1306","1306","1","1","Oliva_y_Ocana,_Dona._Fermina","female",39,0,0,"PC_17758",108.9,"C105","Cherbourg"
"1307","1307","0","3","Saether,_Mr._Simon_Sivertsen","male",38.5,0,0,"SOTON/O.Q._3101262",7.25,"","Southampton"
"1308","1308","0","3","Ware,_Mr._Frederick","male",31.7490473409514,0,0,"359309",8.05,"","Southampton"
"1309","1309","0","3","Peter,_Master._Michael_J","male",27.1110865614656,1,1,"2668",22.3583,"","Cherbourg"
